timestamp,location_name,latitude,longitude,solar_radiation_kw_per_m2,raw_allsky_sfc_sw_dwn_wh_per_m2,source,source_dataset,time_standard
2023-02-08T15:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.33294999999999997,332.95,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-08T16:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.33935000000000004,339.35,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-08T17:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.20593,205.93,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-08T18:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.08084999999999999,80.85,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-08T19:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.00753,7.53,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-08T20:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-08T21:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-08T22:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-08T23:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-09T00:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-09T01:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-09T02:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-09T03:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-09T04:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-09T05:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-09T06:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-09T07:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-09T08:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.02608,26.08,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-09T09:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.14535,145.35,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-09T10:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.29317000000000004,293.17,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-09T11:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.39526999999999995,395.27,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-09T12:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.5173,517.3,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-09T13:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.60678,606.78,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-09T14:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.6182799999999999,618.28,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-09T15:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.48295,482.95,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-09T16:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.36948000000000003,369.48,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-09T17:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.19618,196.18,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-09T18:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.08453000000000001,84.53,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-09T19:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.00757,7.57,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-09T20:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-09T21:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-09T22:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-09T23:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-10T00:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-10T01:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-10T02:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-10T03:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-10T04:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-10T05:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-10T06:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-10T07:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-10T08:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0487,48.7,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-10T09:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.22902,229.02,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-10T10:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.44338,443.38,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-10T11:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.5782999999999999,578.3,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-10T12:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.6868500000000001,686.85,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-10T13:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.8068,806.8,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-10T14:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.73778,737.78,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-10T15:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.71842,718.42,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-10T16:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.58,580.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-10T17:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.3408,340.8,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-10T18:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.15743000000000001,157.43,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-10T19:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.01348,13.48,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-10T20:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-10T21:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-10T22:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-10T23:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-11T00:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-11T01:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-11T02:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-11T03:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-11T04:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-11T05:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-11T06:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-11T07:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-11T08:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.04485,44.85,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-11T09:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.221,221.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-11T10:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.42960000000000004,429.6,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-11T11:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.60897,608.97,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-11T12:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.72078,720.78,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-11T13:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.7639,763.9,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-11T14:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.6663300000000001,666.33,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-11T15:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.5192,519.2,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-11T16:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.48760000000000003,487.6,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-11T17:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.28232999999999997,282.33,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-11T18:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.11575,115.75,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-11T19:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.01105,11.05,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-11T20:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-11T21:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-11T22:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-11T23:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-12T00:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-12T01:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-12T02:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-12T03:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-12T04:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-12T05:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-12T06:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-12T07:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-12T08:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.02775,27.75,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-12T09:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.12595,125.95,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-12T10:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.25198,251.98,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-12T11:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.36660000000000004,366.6,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-12T12:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.44112,441.12,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-12T13:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.44685,446.85,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-12T14:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.51173,511.73,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-12T15:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.48398,483.98,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-12T16:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.29073000000000004,290.73,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-12T17:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.24345,243.45,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-12T18:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.11259999999999999,112.6,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-12T19:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.00838,8.38,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-12T20:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-12T21:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-12T22:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-12T23:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-13T00:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-13T01:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-13T02:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-13T03:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-13T04:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-13T05:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-13T06:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-13T07:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-13T08:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.019379999999999998,19.38,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-13T09:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.08125,81.25,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-13T10:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.14748,147.48,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-13T11:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.2401,240.1,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-13T12:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.38452,384.52,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-13T13:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.39415,394.15,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-13T14:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.36567,365.67,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-13T15:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.3465,346.5,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-13T16:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.22752,227.52,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-13T17:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.17848,178.48,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-13T18:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.07543000000000001,75.43,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-13T19:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.00838,8.38,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-13T20:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-13T21:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-13T22:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-13T23:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-14T00:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-14T01:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-14T02:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-14T03:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-14T04:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-14T05:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-14T06:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-14T07:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-14T08:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0342,34.2,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-14T09:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.165,165.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-14T10:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.37385,373.85,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-14T11:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.5380499999999999,538.05,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-14T12:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.6583300000000001,658.33,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-14T13:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.7386,738.6,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-14T14:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.7643300000000001,764.33,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-14T15:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.7102999999999999,710.3,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-14T16:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.5395,539.5,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-14T17:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.34532999999999997,345.33,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-14T18:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.15052000000000001,150.52,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-14T19:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.013900000000000001,13.9,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-14T20:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
2023-02-14T21:00:00Z,"Praia, Santiago Island, Cabo Verde",14.92,-23.51,0.0,0.0,NASA POWER Hourly API,SYN1DEG/MERRA-2 via NASA POWER,UTC
